"","MA.id","CDSR.id","outcome","modelname","col.group","num_studies","est","se","low","up","width","tau","elpd_waic","p_waic","waic","se_elpd_waic","se_p_waic","se_waic"
"11228",936,"CD013516","Cohen's d","ctebayesian","Bayesian",17,-1.58878164625603,0.473453545046547,-2.51276111442868,-0.65921869413066,1.85354242029802,NA,NA,NA,NA,NA,NA,NA
"11229",936,"CD013516","Hedge's g","ivfe","Frequentist",17,-1.40032025624126,0.24871983579735,-1.88780217664478,-0.912838335837735,0.974963840807046,NA,NA,NA,NA,NA,NA,NA
"11230",936,"CD013516","Hedge's g","ivre","Frequentist",17,-1.40032025624126,0.24871983579735,-1.88780217664478,-0.912838335837735,0.974963840807046,0,NA,NA,NA,NA,NA,NA
"11231",936,"CD013516","Hedge's g","htebayesian","Bayesian",17,-1.4051267147077,0.263525562760653,-1.94677612013237,-0.898509959467301,1.04826616066507,0.328387733075512,-25.8381213967085,3.66355417831531,51.6762427934171,0.675598891526685,0.101352509700702,1.35119778305337
"11232",936,"CD013516","Hedge's g","ctebayesian","Bayesian",17,-1.43261637729288,0.239121834956931,-1.90494121092217,-0.965500746488306,0.93944046443386,NA,NA,NA,NA,NA,NA,NA
"11233",937,"CD013516","MD","ivfe","Frequentist",5,-1.77880885275716,0.221937365856495,-2.21379809665957,-1.34381960885474,0.869978487804838,NA,NA,NA,NA,NA,NA,NA
"11234",937,"CD013516","MD","ivre","Frequentist",5,-1.76302423109989,0.334547156828426,-2.41872460961388,-1.10732385258591,1.31140075702798,0.703888721465504,NA,NA,NA,NA,NA,NA
"11235",937,"CD013516","MD","htebayesian","Bayesian",5,-1.75685728667183,0.992199174327447,-3.51747877502923,0.0960383173497504,3.61351709237898,0.761700623704124,-10.9148028590664,4.61736686615878,21.8296057181328,0.60397184898025,0.137547621455378,1.2079436979605
"11236",937,"CD013516","MD","ctebayesian","Bayesian",5,-1.75500411486262,0.627803181708521,-2.98897781215693,-0.522957512597603,2.46602029955933,NA,NA,NA,NA,NA,NA,NA
"11237",937,"CD013516","Cohen's d","ivfe","Frequentist",5,-1.35701177627308,0.104443850125804,-1.56171796092635,-1.1523055916198,0.40941236930655,NA,NA,NA,NA,NA,NA,NA
"11238",937,"CD013516","Cohen's d","ivre","Frequentist",5,-1.49567575013592,0.340563872499977,-2.16316867467136,-0.828182825600473,1.33498584907089,0.72074115336702,NA,NA,NA,NA,NA,NA
"11239",937,"CD013516","Cohen's d","htebayesian","Bayesian",5,-1.60892406687543,1.35636655973555,-4.0384357181843,0.819152666231632,4.85758838441593,0.991133838142306,-11.5067232268461,8.71606199048066,23.0134464536923,0.771644085279277,0.317504611457393,1.54328817055855
"11240",937,"CD013516","Cohen's d","ctebayesian","Bayesian",5,-1.62889751265725,0.906496767892823,-3.40979880086298,0.156414152976555,3.56621295383953,NA,NA,NA,NA,NA,NA,NA
"11241",937,"CD013516","Hedge's g","ivfe","Frequentist",5,-1.49368189133485,0.456976428000484,-2.38933923199956,-0.598024550670144,1.79131468132942,NA,NA,NA,NA,NA,NA,NA
"11242",937,"CD013516","Hedge's g","ivre","Frequentist",5,-1.49368189133485,0.456976428000484,-2.38933923199956,-0.598024550670144,1.79131468132942,0,NA,NA,NA,NA,NA,NA
"11243",937,"CD013516","Hedge's g","htebayesian","Bayesian",5,-1.50786801722608,0.711293055747168,-2.86207076528339,-0.16175107927492,2.70031968600847,0.653473243417379,-8.78782169019361,2.56216095120999,17.5756433803872,0.704417614690605,0.109951281701926,1.40883522938121
"11244",937,"CD013516","Hedge's g","ctebayesian","Bayesian",5,-1.51217240499774,0.438315739849379,-2.379141807262,-0.661005388629042,1.71813641863296,NA,NA,NA,NA,NA,NA,NA
"11245",938,"CD013516","MD","ivfe","Frequentist",8,-1.49276462508952,0.160309568716672,-1.80696560615135,-1.1785636440277,0.628401962123653,NA,NA,NA,NA,NA,NA,NA
"11246",938,"CD013516","MD","ivre","Frequentist",8,-1.4983778824804,0.0997434591743431,-1.69387147015556,-1.30288429480525,0.390987175350307,0.168094994403934,NA,NA,NA,NA,NA,NA
"11247",938,"CD013516","MD","htebayesian","Bayesian",8,-1.45453541038438,0.568799214613343,-2.54829507854728,-0.341121701160484,2.2071733773868,0.45176212997601,-13.6715415005466,4.26117099343444,27.3430830010931,0.209175110751856,0.12242565359384,0.418350221503713
"11248",938,"CD013516","MD","ctebayesian","Bayesian",8,-1.4582479901448,0.494716406243227,-2.43127891648937,-0.491330985167501,1.93994793132186,NA,NA,NA,NA,NA,NA,NA
"11249",938,"CD013516","Cohen's d","ivfe","Frequentist",8,-1.42167652887246,0.086851233133926,-1.59190181782785,-1.25145123991707,0.340450577910774,NA,NA,NA,NA,NA,NA,NA
"11250",938,"CD013516","Cohen's d","ivre","Frequentist",8,-1.50794085849256,0.296678045064502,-2.08941914182273,-0.926462575162383,1.16295656666035,0.797341891170442,NA,NA,NA,NA,NA,NA
"11251",938,"CD013516","Cohen's d","htebayesian","Bayesian",8,-1.58602599450475,0.800693248302432,-3.17036492109393,-0.0219445857872891,3.14842033530664,0.677533502829288,-16.4631725768193,8.78111882767713,32.9263451536386,0.676833324323286,0.157791877292416,1.35366664864657
"11252",938,"CD013516","Cohen's d","ctebayesian","Bayesian",8,-1.5867144597484,0.696174367027903,-2.96134646337105,-0.215359007857137,2.74598745551391,NA,NA,NA,NA,NA,NA,NA
"11253",938,"CD013516","Hedge's g","ivfe","Frequentist",8,-1.4964743231493,0.362104746257837,-2.20618658444567,-0.786762061852922,1.41942452259275,NA,NA,NA,NA,NA,NA,NA
"11254",938,"CD013516","Hedge's g","ivre","Frequentist",8,-1.4964743231493,0.362104746257837,-2.20618658444567,-0.786762061852922,1.41942452259275,0,NA,NA,NA,NA,NA,NA
"11255",938,"CD013516","Hedge's g","htebayesian","Bayesian",8,-1.49970093230647,0.444096362356604,-2.37953370248532,-0.621259146071214,1.7582745564141,0.525435952009149,-13.5750872163398,3.15752106199682,27.1501744326796,0.843484108769758,0.141729678266576,1.68696821753952
"11256",938,"CD013516","Hedge's g","ctebayesian","Bayesian",8,-1.51194323591923,0.350469464299193,-2.20375682352452,-0.828364762468452,1.37539206105606,NA,NA,NA,NA,NA,NA,NA
"11257",939,"CD013516","MD","ivfe","Frequentist",5,-1.77880885275716,0.221937365856495,-2.21379809665957,-1.34381960885474,0.869978487804838,NA,NA,NA,NA,NA,NA,NA
"11258",939,"CD013516","MD","ivre","Frequentist",5,-1.76302423109989,0.334547156828426,-2.41872460961388,-1.10732385258591,1.31140075702798,0.703888721465504,NA,NA,NA,NA,NA,NA
"11259",939,"CD013516","MD","htebayesian","Bayesian",5,-1.74905541335452,0.913445371827733,-3.51246892688916,-0.00732393466520557,3.50514499222396,0.746733339678274,-10.8631008729805,4.51613881448958,21.726201745961,0.60206146342903,0.124904041107496,1.20412292685806
"11260",939,"CD013516","MD","ctebayesian","Bayesian",5,-1.75326994755169,0.633753093741341,-2.99292746998506,-0.507439356548846,2.48548811343622,NA,NA,NA,NA,NA,NA,NA
"11261",939,"CD013516","Cohen's d","ivfe","Frequentist",5,-1.35701177627308,0.104443850125804,-1.56171796092635,-1.1523055916198,0.40941236930655,NA,NA,NA,NA,NA,NA,NA
"11262",939,"CD013516","Cohen's d","ivre","Frequentist",5,-1.49567575013592,0.340563872499977,-2.16316867467136,-0.828182825600473,1.33498584907089,0.72074115336702,NA,NA,NA,NA,NA,NA
"11263",939,"CD013516","Cohen's d","htebayesian","Bayesian",5,-1.56776046555352,1.22830236130201,-3.93317304071395,0.754619300795513,4.68779234150947,0.961505618631253,-11.6541110622654,8.63800488378903,23.3082221245308,0.646564912234006,0.31144019998835,1.29312982446801
"11264",939,"CD013516","Cohen's d","ctebayesian","Bayesian",5,-1.62500968583222,0.905386615126946,-3.3917346146513,0.146219988656469,3.53795460330777,NA,NA,NA,NA,NA,NA,NA
"11265",939,"CD013516","Hedge's g","ivfe","Frequentist",5,-1.49368189133485,0.456976428000484,-2.38933923199956,-0.598024550670144,1.79131468132942,NA,NA,NA,NA,NA,NA,NA
"11266",939,"CD013516","Hedge's g","ivre","Frequentist",5,-1.49368189133485,0.456976428000484,-2.38933923199956,-0.598024550670144,1.79131468132942,0,NA,NA,NA,NA,NA,NA
"11267",939,"CD013516","Hedge's g","htebayesian","Bayesian",5,-1.52626458125197,0.712240376729981,-2.87509697257674,-0.131339336357593,2.74375763621914,0.653758607856033,-8.84004194394571,2.58089823851045,17.6800838878914,0.697834852769632,0.121349175343086,1.39566970553926
"11268",939,"CD013516","Hedge's g","ctebayesian","Bayesian",5,-1.51317967781403,0.442360696134681,-2.38285282133181,-0.653466831105241,1.72938599022657,NA,NA,NA,NA,NA,NA,NA
"11269",940,"CD013516","MD","ivfe","Frequentist",8,-1.49276462508952,0.160309568716672,-1.80696560615135,-1.1785636440277,0.628401962123653,NA,NA,NA,NA,NA,NA,NA
"11270",940,"CD013516","MD","ivre","Frequentist",8,-1.4983778824804,0.0997434591743431,-1.69387147015556,-1.30288429480525,0.390987175350307,0.168094994403934,NA,NA,NA,NA,NA,NA
"11271",940,"CD013516","MD","htebayesian","Bayesian",8,-1.45509903310661,0.570804437390546,-2.58954321250749,-0.359018650716206,2.23052456179128,0.442754252401043,-13.6597528362382,4.23819251743334,27.3195056724764,0.223849827102151,0.126500012019363,0.447699654204302
"11272",940,"CD013516","MD","ctebayesian","Bayesian",8,-1.45193629639197,0.493173919120648,-2.41952915740865,-0.484309801934184,1.93521935547446,NA,NA,NA,NA,NA,NA,NA
"11273",940,"CD013516","Cohen's d","ivfe","Frequentist",8,-1.42167652887246,0.086851233133926,-1.59190181782785,-1.25145123991707,0.340450577910774,NA,NA,NA,NA,NA,NA,NA
"11274",940,"CD013516","Cohen's d","ivre","Frequentist",8,-1.50794085849256,0.296678045064502,-2.08941914182273,-0.926462575162383,1.16295656666035,0.797341891170442,NA,NA,NA,NA,NA,NA
"11275",940,"CD013516","Cohen's d","htebayesian","Bayesian",8,-1.59053740271477,0.80866987246327,-3.12496923543713,0.00551688258750139,3.13048611802463,0.687983952387419,-16.5679589392113,8.94708768761351,33.1359178784226,0.648927082513588,0.165885337544731,1.29785416502718
"11276",940,"CD013516","Cohen's d","ctebayesian","Bayesian",8,-1.58002736484875,0.69546725812896,-2.94454973473973,-0.230454483082955,2.71409525165677,NA,NA,NA,NA,NA,NA,NA
"11277",940,"CD013516","Hedge's g","ivfe","Frequentist",8,-1.4964743231493,0.362104746257837,-2.20618658444567,-0.786762061852922,1.41942452259275,NA,NA,NA,NA,NA,NA,NA
"11278",940,"CD013516","Hedge's g","ivre","Frequentist",8,-1.4964743231493,0.362104746257837,-2.20618658444567,-0.786762061852922,1.41942452259275,0,NA,NA,NA,NA,NA,NA
"11279",940,"CD013516","Hedge's g","htebayesian","Bayesian",8,-1.49815150096868,0.454043879321281,-2.38778425126755,-0.614356826318128,1.77342742494942,0.52515305248829,-13.5759400251055,3.19857724039571,27.151880050211,0.845879366379828,0.139293026785318,1.69175873275966
"11280",940,"CD013516","Hedge's g","ctebayesian","Bayesian",8,-1.51424047967399,0.34895029679105,-2.20047470441357,-0.827574484224652,1.37290022018892,NA,NA,NA,NA,NA,NA,NA
"11281",941,"CD013516","MD","ivfe","Frequentist",14,-1.5069302838217,0.128204665438817,-1.75820681073179,-1.25565375691161,0.502553053820178,NA,NA,NA,NA,NA,NA,NA
"11282",941,"CD013516","MD","ivre","Frequentist",14,-1.51017319921321,0.168745593243477,-1.84090848452027,-1.17943791390615,0.661470570614122,0.562773517464294,NA,NA,NA,NA,NA,NA
"11283",941,"CD013516","MD","htebayesian","Bayesian",14,-1.47724588536642,0.409346412551267,-2.25679110721548,-0.711931646481176,1.54485946073431,0.395132111711036,-23.3564652080507,5.38749796015972,46.7129304161015,0.596281797081155,0.12990957692793,1.19256359416231
"11284",941,"CD013516","MD","ctebayesian","Bayesian",14,-1.49737447623466,0.370872622940973,-2.22249496222673,-0.771258571735298,1.45123639049143,NA,NA,NA,NA,NA,NA,NA
"11285",941,"CD013516","Cohen's d","ivfe","Frequentist",14,-1.2071023081959,0.0630421564249822,-1.33066266429661,-1.0835419520952,0.247120712201411,NA,NA,NA,NA,NA,NA,NA
"11286",941,"CD013516","Cohen's d","ivre","Frequentist",14,-1.36593160407838,0.22665146824447,-1.81016031888066,-0.921702889276092,0.888457429604571,0.807126123994822,NA,NA,NA,NA,NA,NA
"11287",941,"CD013516","Cohen's d","htebayesian","Bayesian",14,-1.48861300313139,0.56749975759782,-2.66981680134844,-0.418111562538446,2.25170523880999,0.468621836563774,-25.2912962829422,9.33726664642239,50.5825925658843,0.546167532701043,0.0991043041708925,1.09233506540209
"11288",941,"CD013516","Cohen's d","ctebayesian","Bayesian",14,-1.56644836487527,0.528715837126541,-2.60247834844678,-0.527709265421282,2.07476908302549,NA,NA,NA,NA,NA,NA,NA
"11289",941,"CD013516","Hedge's g","ivfe","Frequentist",14,-1.36233582497565,0.273793664412622,-1.89896154641963,-0.825710103531661,1.07325144288797,NA,NA,NA,NA,NA,NA,NA
"11290",941,"CD013516","Hedge's g","ivre","Frequentist",14,-1.36233582497565,0.273793664412622,-1.89896154641963,-0.825710103531661,1.07325144288797,0,NA,NA,NA,NA,NA,NA
"11291",941,"CD013516","Hedge's g","htebayesian","Bayesian",14,-1.38690871989253,0.313916484698338,-2.0052749239457,-0.772248559463393,1.23302636448231,0.431600721312424,-21.378958609476,4.07166488825814,42.7579172189519,0.869701555054515,0.129186255182252,1.73940311010903
"11292",941,"CD013516","Hedge's g","ctebayesian","Bayesian",14,-1.39628481542045,0.261419042974705,-1.90054407974675,-0.876451832891889,1.02409224685486,NA,NA,NA,NA,NA,NA,NA
"11293",942,"CD013516","MD","ivfe","Frequentist",14,-1.39915792769489,0.13472038897671,-1.66320503807247,-1.13511081731731,0.528094220755159,NA,NA,NA,NA,NA,NA,NA
"11294",942,"CD013516","MD","ivre","Frequentist",14,-1.38239472324179,0.148993155006673,-1.67441594099786,-1.09037350548572,0.584042435512144,0.469165843232973,NA,NA,NA,NA,NA,NA
"11295",942,"CD013516","MD","htebayesian","Bayesian",14,-1.35255152152751,0.382883625560211,-2.08893697925156,-0.559127072338896,1.52980990691266,0.330843386347051,-20.8329623846241,4.35394515017421,41.6659247692483,0.295944749481463,0.0554789175335325,0.591889498962926
"11296",942,"CD013516","MD","ctebayesian","Bayesian",14,-1.33478692544447,0.362584004047628,-2.0455235710435,-0.627805928433886,1.41771764260961,NA,NA,NA,NA,NA,NA,NA
"11297",942,"CD013516","Cohen's d","ivfe","Frequentist",14,-1.1038664220127,0.0613950091656814,-1.22419842880794,-0.983534415217457,0.240664013590484,NA,NA,NA,NA,NA,NA,NA
"11298",942,"CD013516","Cohen's d","ivre","Frequentist",14,-1.1146054714918,0.182885871360016,-1.47305519263866,-0.756155750344943,0.716899442293715,0.641342160870586,NA,NA,NA,NA,NA,NA
"11299",942,"CD013516","Cohen's d","htebayesian","Bayesian",14,-1.12257130107062,0.585299050678962,-2.25803570352914,0.0382354442926726,2.29627114782181,0.454798926587306,-19.9181619039452,9.28907100471546,39.8363238078904,0.321465590306777,0.0935158636771773,0.642931180613553
"11300",942,"CD013516","Cohen's d","ctebayesian","Bayesian",14,-1.11700785100313,0.547546114751655,-2.18956502775289,-0.0402631184308779,2.14930190932201,NA,NA,NA,NA,NA,NA,NA
"11301",942,"CD013516","Hedge's g","ivfe","Frequentist",14,-1.10386281058018,0.272369067927044,-1.63769637421993,-0.570029246940432,1.0676671272795,NA,NA,NA,NA,NA,NA,NA
"11302",942,"CD013516","Hedge's g","ivre","Frequentist",14,-1.10386281058018,0.272369067927044,-1.63769637421993,-0.570029246940432,1.0676671272795,0,NA,NA,NA,NA,NA,NA
"11303",942,"CD013516","Hedge's g","htebayesian","Bayesian",14,-1.11600045018815,0.287922029790142,-1.67186925981107,-0.539942934828878,1.13192632498219,0.280189447171144,-16.8941677029599,2.65983342531345,33.7883354059198,0.352825033868582,0.0513408216224256,0.705650067737164
"11304",942,"CD013516","Hedge's g","ctebayesian","Bayesian",14,-1.10905351035399,0.263919271741241,-1.62555265155011,-0.58880817278372,1.03674447876639,NA,NA,NA,NA,NA,NA,NA
"11305",943,"CD013516","MD","ivfe","Frequentist",9,-0.896895409230867,0.159995052282545,-1.21047994940926,-0.583310869052475,0.627169080356784,NA,NA,NA,NA,NA,NA,NA
"11306",943,"CD013516","MD","ivre","Frequentist",9,-0.774965269262125,0.27556495595542,-1.31506265833611,-0.234867880188136,1.08019477814798,0.771996810471235,NA,NA,NA,NA,NA,NA
"11307",943,"CD013516","MD","htebayesian","Bayesian",9,-0.721504329850644,0.516749591382494,-1.7175547315309,0.321048456368374,2.03860318789928,0.399803497687407,-8.41122455884913,4.11094477322322,16.8224491176983,0.282729709958473,0.108600348194285,0.565459419916947
"11308",943,"CD013516","MD","ctebayesian","Bayesian",9,-0.693499178135389,0.460408023983155,-1.6005657589448,0.218398984149888,1.81896474309468,NA,NA,NA,NA,NA,NA,NA
"11309",943,"CD013516","Cohen's d","ivfe","Frequentist",9,-0.789758614619181,0.0777874723905755,-0.942219258953113,-0.637297970285249,0.304921288667864,NA,NA,NA,NA,NA,NA,NA
"11310",943,"CD013516","Cohen's d","ivre","Frequentist",9,-0.764040557304798,0.273749941313489,-1.30058058304919,-0.227500531560406,1.07308005148878,0.785624520016195,NA,NA,NA,NA,NA,NA
"11311",943,"CD013516","Cohen's d","htebayesian","Bayesian",9,-0.764790993380729,0.758733653337737,-2.20340272898687,0.771437197242613,2.97483992622948,0.58003116811223,-10.5563881669827,8.92128137272782,21.1127763339655,0.501167550258463,0.134627059799718,1.00233510051693
"11312",943,"CD013516","Cohen's d","ctebayesian","Bayesian",9,-0.746579905765541,0.685319534613809,-2.08680651099888,0.592336357433097,2.67914286843197,NA,NA,NA,NA,NA,NA,NA
"11313",943,"CD013516","Hedge's g","ivfe","Frequentist",9,-0.753832395745522,0.33946701648376,-1.41917552199296,-0.0884892694980879,1.33068625249487,NA,NA,NA,NA,NA,NA,NA
"11314",943,"CD013516","Hedge's g","ivre","Frequentist",9,-0.753832395745522,0.33946701648376,-1.41917552199296,-0.0884892694980879,1.33068625249487,0,NA,NA,NA,NA,NA,NA
"11315",943,"CD013516","Hedge's g","htebayesian","Bayesian",9,-0.742197567695587,0.389151541836198,-1.51035910990207,0.0303820416205822,1.54074115152265,0.37734488714033,-8.02093033214994,2.71525775902702,16.0418606642999,0.576664690983235,0.150414938766798,1.15332938196647
"11316",943,"CD013516","Hedge's g","ctebayesian","Bayesian",9,-0.758609610712537,0.330244143743598,-1.41324098649261,-0.110682713288133,1.30255827320448,NA,NA,NA,NA,NA,NA,NA
"11317",944,"CD013516","MD","ivfe","Frequentist",6,-0.884562755917281,0.188546589176483,-1.25410728011106,-0.515018231723505,0.739089048387552,NA,NA,NA,NA,NA,NA,NA
"11318",944,"CD013516","MD","ivre","Frequentist",6,-0.696865111414051,0.390497477986541,-1.46222610432139,0.0684958814932924,1.53072198581469,0.906261264486244,NA,NA,NA,NA,NA,NA
"11319",944,"CD013516","MD","htebayesian","Bayesian",6,-0.611138465327472,0.718215782951994,-1.9850613589379,0.766651917542034,2.75171327647993,0.567805664418753,-5.63945076392495,4.18593150136745,11.2789015278499,0.452825020204239,0.249103120268692,0.905650040408478
"11320",944,"CD013516","MD","ctebayesian","Bayesian",6,-0.585787566677113,0.563569747679512,-1.69420894427079,0.515277145783052,2.20948609005384,NA,NA,NA,NA,NA,NA,NA
"11321",944,"CD013516","Cohen's d","ivfe","Frequentist",6,-0.87861425745892,0.101738116688768,-1.07801730202384,-0.679211212894002,0.398806089129836,NA,NA,NA,NA,NA,NA,NA
"11322",944,"CD013516","Cohen's d","ivre","Frequentist",6,-0.795315772519295,0.427682130052806,-1.63355734425417,0.0429257992155793,1.67648314346975,1.01725114171938,NA,NA,NA,NA,NA,NA
"11323",944,"CD013516","Cohen's d","htebayesian","Bayesian",6,-0.719478113350641,1.04095414919896,-2.70686648497518,1.21460022207169,3.92146670704687,0.818521573321706,-8.13169696827787,8.615822874746,16.2633939365557,0.884098250709468,0.282999311264623,1.76819650141894
"11324",944,"CD013516","Cohen's d","ctebayesian","Bayesian",6,-0.754760028715149,0.816789500505548,-2.36977589154876,0.839610840609359,3.20938673215811,NA,NA,NA,NA,NA,NA,NA
"11325",944,"CD013516","Hedge's g","ivfe","Frequentist",6,-0.784501716453435,0.416461289875142,-1.60075084556381,0.031747412656938,1.63249825822075,NA,NA,NA,NA,NA,NA,NA
"11326",944,"CD013516","Hedge's g","ivre","Frequentist",6,-0.784501716453435,0.416461289875142,-1.60075084556381,0.031747412656938,1.63249825822075,0,NA,NA,NA,NA,NA,NA
"11327",944,"CD013516","Hedge's g","htebayesian","Bayesian",6,-0.79262829170949,0.617463059437803,-1.97715715097636,0.409890290545417,2.38704744152177,0.637141835768128,-6.22710408020549,3.01934859525588,12.454208160411,1.02804204779062,0.275225620418527,2.05608409558123
"11328",944,"CD013516","Hedge's g","ctebayesian","Bayesian",6,-0.786083337747945,0.400854510711606,-1.56452950836823,-0.000380387748119482,1.56414912062011,NA,NA,NA,NA,NA,NA,NA
"11329",945,"CD013516","MD","ivfe","Frequentist",6,-0.964244634422084,0.183463847208476,-1.32382716741586,-0.604662101428311,0.719165065987544,NA,NA,NA,NA,NA,NA,NA
"11330",945,"CD013516","MD","ivre","Frequentist",6,-0.824330665579899,0.37171893974659,-1.55288639985463,-0.0957749313051683,1.45711146854946,0.870515811324026,NA,NA,NA,NA,NA,NA
"11331",945,"CD013516","MD","htebayesian","Bayesian",6,-0.720721094852617,0.769760026593451,-2.18708464576804,0.774424787477625,2.96150943324566,0.601244475809472,-6.59420155681173,4.72579615429831,13.1884031136235,0.543684012268002,0.242305449655548,1.087368024536
"11332",945,"CD013516","MD","ctebayesian","Bayesian",6,-0.731418376066836,0.582039700805044,-1.86450705701505,0.420187222618268,2.28469427963331,NA,NA,NA,NA,NA,NA,NA
"11333",945,"CD013516","Cohen's d","ivfe","Frequentist",6,-0.89017866970872,0.0914541920590062,-1.06942559237958,-0.710931747037859,0.358493845341722,NA,NA,NA,NA,NA,NA,NA
"11334",945,"CD013516","Cohen's d","ivre","Frequentist",6,-0.87876630297387,0.390854290536299,-1.64482663562797,-0.11270597031977,1.5321206653082,0.929213453354476,NA,NA,NA,NA,NA,NA
"11335",945,"CD013516","Cohen's d","htebayesian","Bayesian",6,-0.83917834154725,1.08579555257901,-3.0115562643838,1.27291292701266,4.28446919139646,0.89410259597265,-9.3875143159537,9.79809271409602,18.7750286319074,0.902935891203961,0.301569262474049,1.80587178240792
"11336",945,"CD013516","Cohen's d","ctebayesian","Bayesian",6,-0.860538585571567,0.850039293781193,-2.50668670527495,0.815758150594098,3.32244485586904,NA,NA,NA,NA,NA,NA,NA
"11337",945,"CD013516","Hedge's g","ivfe","Frequentist",6,-0.868881588578901,0.415339664617682,-1.6829323725805,-0.0548308045773003,1.6281015680032,NA,NA,NA,NA,NA,NA,NA
"11338",945,"CD013516","Hedge's g","ivre","Frequentist",6,-0.868881588578901,0.415339664617682,-1.6829323725805,-0.0548308045773003,1.6281015680032,0,NA,NA,NA,NA,NA,NA
"11339",945,"CD013516","Hedge's g","htebayesian","Bayesian",6,-0.872321166327362,0.612164801299488,-2.04235682731205,0.316277529149691,2.35863435646174,0.658026984857064,-6.70881102190823,3.03387869233244,13.4176220438165,0.998382529798297,0.233223505321885,1.99676505959659
"11340",945,"CD013516","Hedge's g","ctebayesian","Bayesian",6,-0.873750725008601,0.403802741639824,-1.66100978657566,-0.0797587037691093,1.58125108280655,NA,NA,NA,NA,NA,NA,NA
"11341",946,"CD013516","MD","ivfe","Frequentist",7,-1.04232292530512,0.19512041271569,-1.42475190687646,-0.659893943733778,0.764857963142687,NA,NA,NA,NA,NA,NA,NA
"11342",946,"CD013516","MD","ivre","Frequentist",7,-0.803267774028066,0.344236112219396,-1.47795815615617,-0.128577391899961,1.34938076425621,0.851247971800986,NA,NA,NA,NA,NA,NA
"11343",946,"CD013516","MD","htebayesian","Bayesian",7,-0.685601918367938,0.599455133143853,-1.87397450678186,0.460086865452597,2.33406137223446,0.480550841999617,-6.74074377797534,3.93301913290988,13.4814875559507,0.393992511550731,0.155116501676345,0.787985023101461
"11344",946,"CD013516","MD","ctebayesian","Bayesian",7,-0.68935097825019,0.509040068305671,-1.68603012814406,0.303330330172871,1.98936045831693,NA,NA,NA,NA,NA,NA,NA
"11345",946,"CD013516","Cohen's d","ivfe","Frequentist",7,-0.759891824257842,0.0865111405304851,-0.929450543959076,-0.590333104556608,0.339117439402468,NA,NA,NA,NA,NA,NA,NA
"11346",946,"CD013516","Cohen's d","ivre","Frequentist",7,-0.720021052214282,0.350985412194285,-1.40793981921403,-0.0321022852145386,1.37583753399949,0.898191195260358,NA,NA,NA,NA,NA,NA
"11347",946,"CD013516","Cohen's d","htebayesian","Bayesian",7,-0.64420946323312,0.908057690762839,-2.49359066538365,1.08837540810207,3.58196607348572,0.730823438081627,-8.79200248287065,9.11327499792914,17.5840049657413,0.705331839802236,0.243915813033766,1.41066367960447
"11348",946,"CD013516","Cohen's d","ctebayesian","Bayesian",7,-0.690323735531099,0.778177305281559,-2.20755120064179,0.832298123293526,3.03984932393531,NA,NA,NA,NA,NA,NA,NA
"11349",946,"CD013516","Hedge's g","ivfe","Frequentist",7,-0.71051961352512,0.384702347232336,-1.46452235886852,0.0434831318182807,1.5080054906868,NA,NA,NA,NA,NA,NA,NA
"11350",946,"CD013516","Hedge's g","ivre","Frequentist",7,-0.71051961352512,0.384702347232336,-1.46452235886852,0.0434831318182807,1.5080054906868,0,NA,NA,NA,NA,NA,NA
"11351",946,"CD013516","Hedge's g","htebayesian","Bayesian",7,-0.709805760025081,0.512397930609269,-1.7160526671871,0.291302629508115,2.00735529669521,0.541406471567163,-6.44283382107156,2.99337165203848,12.8856676421431,0.878795635904833,0.236628333679343,1.75759127180967
"11352",946,"CD013516","Hedge's g","ctebayesian","Bayesian",7,-0.712021216324728,0.37380151462899,-1.44580817640045,0.0227731567539251,1.46858133315437,NA,NA,NA,NA,NA,NA,NA
"11353",947,"CD013577","MD","ivfe","Frequentist",8,-5.52473981195058,0.838587832362675,-7.16834176125493,-3.88113786264622,3.28720389860871,NA,NA,NA,NA,NA,NA,NA
"11354",947,"CD013577","MD","ivre","Frequentist",8,-4.93117401643376,1.96105001175481,-8.77476141135503,-1.08758662151249,7.68717478984254,0,NA,NA,NA,NA,NA,NA
"11355",947,"CD013577","MD","htebayesian","Bayesian",8,-6.11704550812477,2.4644105004557,-11.0757111796238,-1.14307983580256,9.93263134382119,6.03798292072,-50.9163522074285,3.33234673303068,101.832704414857,14.8008995426929,0.116513075373496,29.6017990853857
"11356",947,"CD013577","MD","ctebayesian","Bayesian",8,-6.48373588114947,0.229091448725743,-6.93388539292913,-6.03743000520741,0.896455387721717,NA,NA,NA,NA,NA,NA,NA
"11357",947,"CD013577","Cohen's d","ivfe","Frequentist",8,-0.159992780725371,0.0652030316747833,-0.28778837449077,-0.0321971869599711,0.255591187530799,NA,NA,NA,NA,NA,NA,NA
"11358",947,"CD013577","Cohen's d","ivre","Frequentist",8,-0.159992780725371,0.0652030316747833,-0.28778837449077,-0.0321971869599711,0.255591187530799,0,NA,NA,NA,NA,NA,NA
"11359",947,"CD013577","Cohen's d","htebayesian","Bayesian",8,-0.243605518508018,0.891896051891096,-1.98449339880656,1.52283209753727,3.50732549634383,0.680792562303957,-6.24029513192445,10.3258163842828,12.4805902638489,0.15248344812515,0.278677716461883,0.3049668962503
